2021-06-25 19:32:18 configure libbz2-1.0:armhf 1.0.8-4ubuntu3 <none>
2021-06-25 19:32:18 status unpacked libbz2-1.0:armhf 1.0.8-4ubuntu3
2021-06-25 19:32:18 status half-configured libbz2-1.0:armhf 1.0.8-4ubuntu3
2021-06-25 19:32:18 status installed libbz2-1.0:armhf 1.0.8-4ubuntu3
2021-06-25 19:32:18 configure base-passwd:armhf 3.5.49 <none>
2021-06-25 19:32:18 status unpacked base-passwd:armhf 3.5.49
2021-06-25 19:32:18 status half-configured base-passwd:armhf 3.5.49
2021-06-25 19:32:18 status installed base-passwd:armhf 3.5.49
2021-06-25 19:32:18 configure libdb5.3:armhf 5.3.28+dfsg1-0.6ubuntu4 <none>
2021-06-25 19:32:18 status unpacked libdb5.3:armhf 5.3.28+dfsg1-0.6ubuntu4
2021-06-25 19:32:18 status half-configured libdb5.3:armhf 5.3.28+dfsg1-0.6ubuntu4
2021-06-25 19:32:18 status installed libdb5.3:armhf 5.3.28+dfsg1-0.6ubuntu4
2021-06-25 19:32:18 configure libblkid1:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:18 status unpacked libblkid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 status half-configured libblkid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 status installed libblkid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 configure libtinfo6:armhf 6.2+20201114-2build1 <none>
2021-06-25 19:32:18 status unpacked libtinfo6:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 status half-configured libtinfo6:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 status installed libtinfo6:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 configure bash:armhf 5.1-2ubuntu1 <none>
2021-06-25 19:32:18 status unpacked bash:armhf 5.1-2ubuntu1
2021-06-25 19:32:18 status half-configured bash:armhf 5.1-2ubuntu1
2021-06-25 19:32:18 status installed bash:armhf 5.1-2ubuntu1
2021-06-25 19:32:18 configure libzstd1:armhf 1.4.8+dfsg-2build2 <none>
2021-06-25 19:32:18 status unpacked libzstd1:armhf 1.4.8+dfsg-2build2
2021-06-25 19:32:18 status half-configured libzstd1:armhf 1.4.8+dfsg-2build2
2021-06-25 19:32:18 status installed libzstd1:armhf 1.4.8+dfsg-2build2
2021-06-25 19:32:18 configure liblzma5:armhf 5.2.5-1.0build2 <none>
2021-06-25 19:32:18 status unpacked liblzma5:armhf 5.2.5-1.0build2
2021-06-25 19:32:18 status half-configured liblzma5:armhf 5.2.5-1.0build2
2021-06-25 19:32:18 status installed liblzma5:armhf 5.2.5-1.0build2
2021-06-25 19:32:18 configure libgpg-error0:armhf 1.38-2build1 <none>
2021-06-25 19:32:18 status unpacked libgpg-error0:armhf 1.38-2build1
2021-06-25 19:32:18 status half-configured libgpg-error0:armhf 1.38-2build1
2021-06-25 19:32:18 status installed libgpg-error0:armhf 1.38-2build1
2021-06-25 19:32:18 configure liblz4-1:armhf 1.9.3-1build1 <none>
2021-06-25 19:32:18 status unpacked liblz4-1:armhf 1.9.3-1build1
2021-06-25 19:32:18 status half-configured liblz4-1:armhf 1.9.3-1build1
2021-06-25 19:32:18 status installed liblz4-1:armhf 1.9.3-1build1
2021-06-25 19:32:18 configure libc-bin:armhf 2.33-0ubuntu5 <none>
2021-06-25 19:32:18 status unpacked libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:18 status half-configured libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:18 status installed libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:18 configure ncurses-bin:armhf 6.2+20201114-2build1 <none>
2021-06-25 19:32:18 status unpacked ncurses-bin:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 status half-configured ncurses-bin:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 status installed ncurses-bin:armhf 6.2+20201114-2build1
2021-06-25 19:32:18 configure libacl1:armhf 2.2.53-10ubuntu1 <none>
2021-06-25 19:32:18 status triggers-pending libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:18 status unpacked libacl1:armhf 2.2.53-10ubuntu1
2021-06-25 19:32:18 status half-configured libacl1:armhf 2.2.53-10ubuntu1
2021-06-25 19:32:18 status installed libacl1:armhf 2.2.53-10ubuntu1
2021-06-25 19:32:18 configure libsmartcols1:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:18 status unpacked libsmartcols1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 status half-configured libsmartcols1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 status installed libsmartcols1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:18 configure libgcrypt20:armhf 1.8.7-2ubuntu2 <none>
2021-06-25 19:32:18 status unpacked libgcrypt20:armhf 1.8.7-2ubuntu2
2021-06-25 19:32:18 status half-configured libgcrypt20:armhf 1.8.7-2ubuntu2
2021-06-25 19:32:18 status installed libgcrypt20:armhf 1.8.7-2ubuntu2
2021-06-25 19:32:18 configure zlib1g:armhf 1:1.2.11.dfsg-2ubuntu6 <none>
2021-06-25 19:32:18 status unpacked zlib1g:armhf 1:1.2.11.dfsg-2ubuntu6
2021-06-25 19:32:18 status half-configured zlib1g:armhf 1:1.2.11.dfsg-2ubuntu6
2021-06-25 19:32:19 status installed zlib1g:armhf 1:1.2.11.dfsg-2ubuntu6
2021-06-25 19:32:19 configure libcom-err2:armhf 1.45.7-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libcom-err2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status half-configured libcom-err2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status installed libcom-err2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 configure diffutils:armhf 1:3.7-3ubuntu1 <none>
2021-06-25 19:32:19 status unpacked diffutils:armhf 1:3.7-3ubuntu1
2021-06-25 19:32:19 status half-configured diffutils:armhf 1:3.7-3ubuntu1
2021-06-25 19:32:19 status installed diffutils:armhf 1:3.7-3ubuntu1
2021-06-25 19:32:19 configure libcap2:armhf 1:2.44-1build1 <none>
2021-06-25 19:32:19 status unpacked libcap2:armhf 1:2.44-1build1
2021-06-25 19:32:19 status half-configured libcap2:armhf 1:2.44-1build1
2021-06-25 19:32:19 status installed libcap2:armhf 1:2.44-1build1
2021-06-25 19:32:19 configure hostname:armhf 3.23 <none>
2021-06-25 19:32:19 status unpacked hostname:armhf 3.23
2021-06-25 19:32:19 status half-configured hostname:armhf 3.23
2021-06-25 19:32:19 status installed hostname:armhf 3.23
2021-06-25 19:32:19 configure libpcre3:armhf 2:8.39-13build3 <none>
2021-06-25 19:32:19 status unpacked libpcre3:armhf 2:8.39-13build3
2021-06-25 19:32:19 status half-configured libpcre3:armhf 2:8.39-13build3
2021-06-25 19:32:19 status installed libpcre3:armhf 2:8.39-13build3
2021-06-25 19:32:19 configure libcap-ng0:armhf 0.7.9-2.2build1 <none>
2021-06-25 19:32:19 status unpacked libcap-ng0:armhf 0.7.9-2.2build1
2021-06-25 19:32:19 status half-configured libcap-ng0:armhf 0.7.9-2.2build1
2021-06-25 19:32:19 status installed libcap-ng0:armhf 0.7.9-2.2build1
2021-06-25 19:32:19 configure libext2fs2:armhf 1.45.7-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libext2fs2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status half-configured libext2fs2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status installed libext2fs2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 configure libgmp10:armhf 2:6.2.1+dfsg-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libgmp10:armhf 2:6.2.1+dfsg-1ubuntu2
2021-06-25 19:32:19 status half-configured libgmp10:armhf 2:6.2.1+dfsg-1ubuntu2
2021-06-25 19:32:19 status installed libgmp10:armhf 2:6.2.1+dfsg-1ubuntu2
2021-06-25 19:32:19 configure libncurses6:armhf 6.2+20201114-2build1 <none>
2021-06-25 19:32:19 status unpacked libncurses6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 status half-configured libncurses6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 status installed libncurses6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 configure libaudit1:armhf 1:3.0-2ubuntu1 <none>
2021-06-25 19:32:19 status unpacked libaudit1:armhf 1:3.0-2ubuntu1
2021-06-25 19:32:19 status half-configured libaudit1:armhf 1:3.0-2ubuntu1
2021-06-25 19:32:19 status installed libaudit1:armhf 1:3.0-2ubuntu1
2021-06-25 19:32:19 configure libuuid1:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libuuid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 status half-configured libuuid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 status installed libuuid1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 configure libss2:armhf 1.45.7-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libss2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status half-configured libss2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status installed libss2:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 configure libpcre2-8-0:armhf 10.36-2ubuntu5 <none>
2021-06-25 19:32:19 status unpacked libpcre2-8-0:armhf 10.36-2ubuntu5
2021-06-25 19:32:19 status half-configured libpcre2-8-0:armhf 10.36-2ubuntu5
2021-06-25 19:32:19 status installed libpcre2-8-0:armhf 10.36-2ubuntu5
2021-06-25 19:32:19 configure libncursesw6:armhf 6.2+20201114-2build1 <none>
2021-06-25 19:32:19 status unpacked libncursesw6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 status half-configured libncursesw6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 status installed libncursesw6:armhf 6.2+20201114-2build1
2021-06-25 19:32:19 configure logsave:armhf 1.45.7-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked logsave:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status half-configured logsave:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status installed logsave:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 configure e2fsprogs:armhf 1.45.7-1ubuntu2 <none>
2021-06-25 19:32:19 status unpacked e2fsprogs:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status half-configured e2fsprogs:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 status installed e2fsprogs:armhf 1.45.7-1ubuntu2
2021-06-25 19:32:19 configure libsystemd0:armhf 247.3-3ubuntu3 <none>
2021-06-25 19:32:19 status unpacked libsystemd0:armhf 247.3-3ubuntu3
2021-06-25 19:32:19 status half-configured libsystemd0:armhf 247.3-3ubuntu3
2021-06-25 19:32:19 status installed libsystemd0:armhf 247.3-3ubuntu3
2021-06-25 19:32:19 configure libselinux1:armhf 3.1-3build1 <none>
2021-06-25 19:32:19 status unpacked libselinux1:armhf 3.1-3build1
2021-06-25 19:32:19 status half-configured libselinux1:armhf 3.1-3build1
2021-06-25 19:32:19 status installed libselinux1:armhf 3.1-3build1
2021-06-25 19:32:19 configure sed:armhf 4.7-1ubuntu1 <none>
2021-06-25 19:32:19 status unpacked sed:armhf 4.7-1ubuntu1
2021-06-25 19:32:19 status half-configured sed:armhf 4.7-1ubuntu1
2021-06-25 19:32:19 status installed sed:armhf 4.7-1ubuntu1
2021-06-25 19:32:19 configure findutils:armhf 4.8.0-1ubuntu1 <none>
2021-06-25 19:32:19 status unpacked findutils:armhf 4.8.0-1ubuntu1
2021-06-25 19:32:19 status half-configured findutils:armhf 4.8.0-1ubuntu1
2021-06-25 19:32:19 status installed findutils:armhf 4.8.0-1ubuntu1
2021-06-25 19:32:19 configure libmount1:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:19 status unpacked libmount1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 status half-configured libmount1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 status installed libmount1:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:19 configure libsemanage1:armhf 3.1-1ubuntu1 <none>
2021-06-25 19:32:19 status unpacked libsemanage1:armhf 3.1-1ubuntu1
2021-06-25 19:32:19 status half-configured libsemanage1:armhf 3.1-1ubuntu1
2021-06-25 19:32:19 status installed libsemanage1:armhf 3.1-1ubuntu1
2021-06-25 19:32:19 configure libprocps8:armhf 2:3.3.16-5ubuntu3 <none>
2021-06-25 19:32:19 status unpacked libprocps8:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:19 status half-configured libprocps8:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:19 status installed libprocps8:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:19 configure bsdutils:armhf 1:2.36.1-7ubuntu2 <none>
2021-06-25 19:32:19 status unpacked bsdutils:armhf 1:2.36.1-7ubuntu2
2021-06-25 19:32:19 status half-configured bsdutils:armhf 1:2.36.1-7ubuntu2
2021-06-25 19:32:19 status installed bsdutils:armhf 1:2.36.1-7ubuntu2
2021-06-25 19:32:19 configure tar:armhf 1.34+dfsg-1build1 <none>
2021-06-25 19:32:19 status unpacked tar:armhf 1.34+dfsg-1build1
2021-06-25 19:32:19 status half-configured tar:armhf 1.34+dfsg-1build1
2021-06-25 19:32:19 status installed tar:armhf 1.34+dfsg-1build1
2021-06-25 19:32:19 configure coreutils:armhf 8.32-4ubuntu2 <none>
2021-06-25 19:32:19 status unpacked coreutils:armhf 8.32-4ubuntu2
2021-06-25 19:32:19 status half-configured coreutils:armhf 8.32-4ubuntu2
2021-06-25 19:32:19 status installed coreutils:armhf 8.32-4ubuntu2
2021-06-25 19:32:19 configure dpkg:armhf 1.20.9ubuntu1 <none>
2021-06-25 19:32:19 status unpacked dpkg:armhf 1.20.9ubuntu1
2021-06-25 19:32:19 status half-configured dpkg:armhf 1.20.9ubuntu1
2021-06-25 19:32:19 status installed dpkg:armhf 1.20.9ubuntu1
2021-06-25 19:32:19 configure grep:armhf 3.6-1 <none>
2021-06-25 19:32:19 status unpacked grep:armhf 3.6-1
2021-06-25 19:32:19 status half-configured grep:armhf 3.6-1
2021-06-25 19:32:19 status installed grep:armhf 3.6-1
2021-06-25 19:32:19 configure perl-base:armhf 5.32.1-3ubuntu2 <none>
2021-06-25 19:32:19 status unpacked perl-base:armhf 5.32.1-3ubuntu2
2021-06-25 19:32:19 status half-configured perl-base:armhf 5.32.1-3ubuntu2
2021-06-25 19:32:19 status installed perl-base:armhf 5.32.1-3ubuntu2
2021-06-25 19:32:19 configure init-system-helpers:all 1.60 <none>
2021-06-25 19:32:19 status unpacked init-system-helpers:all 1.60
2021-06-25 19:32:19 status half-configured init-system-helpers:all 1.60
2021-06-25 19:32:19 status installed init-system-helpers:all 1.60
2021-06-25 19:32:19 configure gzip:armhf 1.10-2ubuntu3 <none>
2021-06-25 19:32:19 status unpacked gzip:armhf 1.10-2ubuntu3
2021-06-25 19:32:19 status half-configured gzip:armhf 1.10-2ubuntu3
2021-06-25 19:32:19 status installed gzip:armhf 1.10-2ubuntu3
2021-06-25 19:32:19 configure usrmerge:all 24ubuntu3 <none>
2021-06-25 19:32:19 status unpacked usrmerge:all 24ubuntu3
2021-06-25 19:32:20 status half-configured usrmerge:all 24ubuntu3
2021-06-25 19:32:20 status installed usrmerge:all 24ubuntu3
2021-06-25 19:32:20 configure procps:armhf 2:3.3.16-5ubuntu3 <none>
2021-06-25 19:32:20 status unpacked procps:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:20 status half-configured procps:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:20 status installed procps:armhf 2:3.3.16-5ubuntu3
2021-06-25 19:32:20 configure debconf:all 1.5.74 <none>
2021-06-25 19:32:20 status unpacked debconf:all 1.5.74
2021-06-25 19:32:20 status half-configured debconf:all 1.5.74
2021-06-25 19:32:20 status installed debconf:all 1.5.74
2021-06-25 19:32:20 configure libpam0g:armhf 1.3.1-5ubuntu6 <none>
2021-06-25 19:32:20 status unpacked libpam0g:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:20 status half-configured libpam0g:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:20 status installed libpam0g:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:20 configure dash:armhf 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1 <none>
2021-06-25 19:32:20 status unpacked dash:armhf 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-06-25 19:32:20 status half-configured dash:armhf 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-06-25 19:32:20 status installed dash:armhf 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-06-25 19:32:20 configure libpam-modules-bin:armhf 1.3.1-5ubuntu6 <none>
2021-06-25 19:32:20 status unpacked libpam-modules-bin:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:20 status half-configured libpam-modules-bin:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:20 status installed libpam-modules-bin:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:21 configure libpam-modules:armhf 1.3.1-5ubuntu6 <none>
2021-06-25 19:32:21 status unpacked libpam-modules:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:21 status half-configured libpam-modules:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:21 status installed libpam-modules:armhf 1.3.1-5ubuntu6
2021-06-25 19:32:21 configure passwd:armhf 1:4.8.1-1ubuntu8 <none>
2021-06-25 19:32:21 status unpacked passwd:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 status half-configured passwd:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 status installed passwd:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 configure libpam-runtime:all 1.3.1-5ubuntu6 <none>
2021-06-25 19:32:21 status unpacked libpam-runtime:all 1.3.1-5ubuntu6
2021-06-25 19:32:21 status half-configured libpam-runtime:all 1.3.1-5ubuntu6
2021-06-25 19:32:21 status installed libpam-runtime:all 1.3.1-5ubuntu6
2021-06-25 19:32:21 configure login:armhf 1:4.8.1-1ubuntu8 <none>
2021-06-25 19:32:21 status unpacked login:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 status half-configured login:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 status installed login:armhf 1:4.8.1-1ubuntu8
2021-06-25 19:32:21 configure util-linux:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:21 status unpacked util-linux:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 status half-configured util-linux:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 status installed util-linux:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 configure mount:armhf 2.36.1-7ubuntu2 <none>
2021-06-25 19:32:21 status unpacked mount:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 status half-configured mount:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 status installed mount:armhf 2.36.1-7ubuntu2
2021-06-25 19:32:21 trigproc libc-bin:armhf 2.33-0ubuntu5 <none>
2021-06-25 19:32:21 status half-configured libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:21 status installed libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:22 startup archives unpack
2021-06-25 19:32:22 install adduser:all <none> 3.118ubuntu5
2021-06-25 19:32:22 status half-installed adduser:all 3.118ubuntu5
2021-06-25 19:32:22 status unpacked adduser:all 3.118ubuntu5
2021-06-25 19:32:22 install apt:armhf <none> 2.2.3
2021-06-25 19:32:22 status triggers-pending libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:22 status half-installed apt:armhf 2.2.3
2021-06-25 19:32:22 status unpacked apt:armhf 2.2.3
2021-06-25 19:32:22 install gpgv:armhf <none> 2.2.20-1ubuntu3
2021-06-25 19:32:22 status half-installed gpgv:armhf 2.2.20-1ubuntu3
2021-06-25 19:32:22 status unpacked gpgv:armhf 2.2.20-1ubuntu3
2021-06-25 19:32:22 install libapt-pkg6.0:armhf <none> 2.2.3
2021-06-25 19:32:22 status half-installed libapt-pkg6.0:armhf 2.2.3
2021-06-25 19:32:22 status unpacked libapt-pkg6.0:armhf 2.2.3
2021-06-25 19:32:22 install libffi8ubuntu1:armhf <none> 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:22 status half-installed libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:22 status unpacked libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:22 install libgnutls30:armhf <none> 3.7.1-3ubuntu1
2021-06-25 19:32:22 status half-installed libgnutls30:armhf 3.7.1-3ubuntu1
2021-06-25 19:32:23 status unpacked libgnutls30:armhf 3.7.1-3ubuntu1
2021-06-25 19:32:23 install libhogweed6:armhf <none> 3.7-2.1ubuntu1
2021-06-25 19:32:23 status half-installed libhogweed6:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:23 status unpacked libhogweed6:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:23 install libidn2-0:armhf <none> 2.3.0-5
2021-06-25 19:32:23 status half-installed libidn2-0:armhf 2.3.0-5
2021-06-25 19:32:23 status unpacked libidn2-0:armhf 2.3.0-5
2021-06-25 19:32:23 install libnettle8:armhf <none> 3.7-2.1ubuntu1
2021-06-25 19:32:23 status half-installed libnettle8:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:23 status unpacked libnettle8:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:23 install libp11-kit0:armhf <none> 0.23.22-1
2021-06-25 19:32:23 status half-installed libp11-kit0:armhf 0.23.22-1
2021-06-25 19:32:23 status unpacked libp11-kit0:armhf 0.23.22-1
2021-06-25 19:32:23 install libseccomp2:armhf <none> 2.5.1-1ubuntu1
2021-06-25 19:32:23 status half-installed libseccomp2:armhf 2.5.1-1ubuntu1
2021-06-25 19:32:23 status unpacked libseccomp2:armhf 2.5.1-1ubuntu1
2021-06-25 19:32:23 install libstdc++6:armhf <none> 11-20210417-1ubuntu1
2021-06-25 19:32:23 status half-installed libstdc++6:armhf 11-20210417-1ubuntu1
2021-06-25 19:32:23 status unpacked libstdc++6:armhf 11-20210417-1ubuntu1
2021-06-25 19:32:23 install libtasn1-6:armhf <none> 4.16.0-2
2021-06-25 19:32:23 status half-installed libtasn1-6:armhf 4.16.0-2
2021-06-25 19:32:23 status unpacked libtasn1-6:armhf 4.16.0-2
2021-06-25 19:32:23 install libunistring2:armhf <none> 0.9.10-4
2021-06-25 19:32:23 status half-installed libunistring2:armhf 0.9.10-4
2021-06-25 19:32:23 status unpacked libunistring2:armhf 0.9.10-4
2021-06-25 19:32:23 install libxxhash0:armhf <none> 0.8.0-2
2021-06-25 19:32:23 status half-installed libxxhash0:armhf 0.8.0-2
2021-06-25 19:32:23 status unpacked libxxhash0:armhf 0.8.0-2
2021-06-25 19:32:23 install ubuntu-keyring:all <none> 2021.03.26
2021-06-25 19:32:23 status half-installed ubuntu-keyring:all 2021.03.26
2021-06-25 19:32:23 status unpacked ubuntu-keyring:all 2021.03.26
2021-06-25 19:32:23 trigproc libc-bin:armhf 2.33-0ubuntu5 <none>
2021-06-25 19:32:23 status half-configured libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:23 status installed libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:23 startup packages configure
2021-06-25 19:32:23 configure adduser:all 3.118ubuntu5 <none>
2021-06-25 19:32:23 status unpacked adduser:all 3.118ubuntu5
2021-06-25 19:32:23 status half-configured adduser:all 3.118ubuntu5
2021-06-25 19:32:24 status installed adduser:all 3.118ubuntu5
2021-06-25 19:32:24 configure libunistring2:armhf 0.9.10-4 <none>
2021-06-25 19:32:24 status triggers-pending libc-bin:armhf 2.33-0ubuntu5
2021-06-25 19:32:24 status unpacked libunistring2:armhf 0.9.10-4
2021-06-25 19:32:24 status half-configured libunistring2:armhf 0.9.10-4
2021-06-25 19:32:24 status installed libunistring2:armhf 0.9.10-4
2021-06-25 19:32:24 configure libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5 <none>
2021-06-25 19:32:24 status unpacked libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:24 status half-configured libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:24 status installed libffi8ubuntu1:armhf 3.4~20200819gead65ca871-0ubuntu5
2021-06-25 19:32:24 configure libidn2-0:armhf 2.3.0-5 <none>
2021-06-25 19:32:24 status unpacked libidn2-0:armhf 2.3.0-5
2021-06-25 19:32:24 status half-configured libidn2-0:armhf 2.3.0-5
2021-06-25 19:32:24 status installed libidn2-0:armhf 2.3.0-5
2021-06-25 19:32:24 configure ubuntu-keyring:all 2021.03.26 <none>
2021-06-25 19:32:24 status unpacked ubuntu-keyring:all 2021.03.26
2021-06-25 19:32:24 status half-configured ubuntu-keyring:all 2021.03.26
2021-06-25 19:32:24 status installed ubuntu-keyring:all 2021.03.26
2021-06-25 19:32:24 configure libseccomp2:armhf 2.5.1-1ubuntu1 <none>
2021-06-25 19:32:24 status unpacked libseccomp2:armhf 2.5.1-1ubuntu1
2021-06-25 19:32:24 status half-configured libseccomp2:armhf 2.5.1-1ubuntu1
2021-06-25 19:32:24 status installed libseccomp2:armhf 2.5.1-1ubuntu1
2021-06-25 19:32:24 configure libnettle8:armhf 3.7-2.1ubuntu1 <none>
2021-06-25 19:32:24 status unpacked libnettle8:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:24 status half-configured libnettle8:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:24 status installed libnettle8:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:24 configure libp11-kit0:armhf 0.23.22-1 <none>
2021-06-25 19:32:24 status unpacked libp11-kit0:armhf 0.23.22-1
2021-06-25 19:32:24 status half-configured libp11-kit0:armhf 0.23.22-1
2021-06-25 19:32:24 status installed libp11-kit0:armhf 0.23.22-1
2021-06-25 19:32:24 configure gpgv:armhf 2.2.20-1ubuntu3 <none>
2021-06-25 19:32:24 status unpacked gpgv:armhf 2.2.20-1ubuntu3
2021-06-25 19:32:24 status half-configured gpgv:armhf 2.2.20-1ubuntu3
2021-06-25 19:32:24 status installed gpgv:armhf 2.2.20-1ubuntu3
2021-06-25 19:32:24 configure libxxhash0:armhf 0.8.0-2 <none>
2021-06-25 19:32:24 status unpacked libxxhash0:armhf 0.8.0-2
2021-06-25 19:32:24 status half-configured libxxhash0:armhf 0.8.0-2
2021-06-25 19:32:24 status installed libxxhash0:armhf 0.8.0-2
2021-06-25 19:32:24 configure libtasn1-6:armhf 4.16.0-2 <none>
2021-06-25 19:32:24 status unpacked libtasn1-6:armhf 4.16.0-2
2021-06-25 19:32:24 status half-configured libtasn1-6:armhf 4.16.0-2
2021-06-25 19:32:24 status installed libtasn1-6:armhf 4.16.0-2
2021-06-25 19:32:24 configure libstdc++6:armhf 11-20210417-1ubuntu1 <none>
2021-06-25 19:32:24 status unpacked libstdc++6:armhf 11-20210417-1ubuntu1
2021-06-25 19:32:24 status half-configured libstdc++6:armhf 11-20210417-1ubuntu1
2021-06-25 19:32:24 status installed libstdc++6:armhf 11-20210417-1ubuntu1
2021-06-25 19:32:24 configure libhogweed6:armhf 3.7-2.1ubuntu1 <none>
2021-06-25 19:32:24 status unpacked libhogweed6:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:24 status half-configured libhogweed6:armhf 3.7-2.1ubuntu1
2021-06-25 19:32:24 status installed libhogweed6:armhf 3.7-2.1ubuntu1
